id,path
401,1 5 31 32 9 6 12
32,1 19 21 18 9 4
63,7 19 21 18 24 6 12
93,13 23 23 21 18 24 6 4
775,7 5 31 21 18 36 26 6 4
484,13 23 21 57 58 63 18 24 10
64,1 19 21 18 24 6 4
514,7 5 23 23 23 21 18 32 6 12
472,1 5 57 58 18 24 6 4
375,7 5 31 21 18 36 26 6 12
533,1 5 23 24 24 9 10
65,1 19 21 18 24 6 12
471,1 5 57 58 18 24 6 12
769,1 5 67 31 21 18 32 9 4
150,1 5 23 24 24 9 4
523,13 23 23 23 21 18 32 62 56 6 4
828,13 31 21 18 47 48 9 4
522,13 23 23 23 21 18 32 62 56 6 12
513,7 5 23 23 23 21 18 32 6 4
66,1 19 21 18 22 9 4
741,1 5 39 39 39 21 18 32 6 12
25,7 2 16 17 18 9 10
115,7 19 21 18 9 6 12
474,1 5 57 58 63 18 24 6 4
693,1 5 31 32 9 9 4
24,7 2 16 17 18 9 4
509,1 5 31 21 18 36 26 6 4
317,7 5 25 26 6 4
494,7 5 39 21 35 21 18 32 6 4
733,7 19 21 18 40 40 6 4
218,7 8 31 21 18 36 32 6 4
382,1 5 39 40 54 6 4
43,13 8 21 18 22 6 12
105,7 2 16 17 18 24 24 10
217,7 8 31 21 18 36 32 6 12
104,1 2 16 17 18 24 24 10
735,1 19 21 18 40 40 6 4
30,1 19 20 4
59,7 5 23 24 6 12
249,1 5 43 44 6 4
734,1 19 21 18 40 40 6 12
681,7 8 9 60 6 12
250,1 5 43 44 6 12
732,7 19 21 18 40 40 6 12
740,1 5 39 39 39 21 18 32 6 4
381,1 5 39 40 54 6 12
682,7 8 9 60 6 4
711,1 5 69 70 60 6 12
647,7 5 39 40 40 6 12
731,13 8 9 6 4
710,1 5 69 70 60 6 4
571,7 5 33 35 36 18 36 32 6 12
646,7 5 39 40 40 6 4
403,7 5 59 60 10
44,13 8 21 18 22 6 4
586,7 5 33 35 36 18 36 32 6 4
683,7 8 9 9 60 6 12
730,13 8 9 6 12
549,7 5 41 57 58 18 9 4
759,7 5 49 31 21 18 32 6 4
14,1 15 16 17 3 4
227,1 19 21 18 22 6 4
433,13 59 25 35 36 37 6 12
719,7 5 25 35 36 18 70 60 6 4
760,7 5 49 31 21 18 32 6 12
609,1 5 41 57 58 18 24 65 9 4
13,1 15 16 17 3 12
318,7 5 25 26 6 12
203,7 8 23 23 21 18 32 9 4
299,1 19 21 18 22 6 12
544,1 5 41 42 6 4
114,7 19 21 18 9 6 4
397,7 5 38 35 36 18 40 54 6 4
273,1 5 41 45 46 47 18 32 44 6 12
475,1 5 57 58 63 18 24 6 12
543,1 5 41 42 6 12
396,7 5 38 35 36 18 40 54 6 12
272,1 5 41 45 46 47 18 32 44 6 4
790,13 23 23 23 21 18 9 6 4
519,1 5 23 23 23 21 18 32 62 56 6 4
289,7 5 31 21 46 21 18 22 6 4
729,7 5 69 70 60 52 50 6 4
125,7 5 25 26 10
518,1 5 23 23 23 21 18 32 62 56 6 12
123,7 2 3 12
747,7 5 49 67 31 21 18 32 6 12
190,7 19 21 18 20 4
131,7 5 25 27 28 6 4
12,1 15 16 17 4
748,7 5 49 67 31 21 18 32 6 4
61,1 5 23 24 6 12
707,7 5 69 70 60 6 12
814,7 8 55 57 58 18 37 6 4
60,1 5 23 24 6 4
813,7 8 55 57 58 18 37 6 12
762,7 5 49 31 21 18 32 68 6 12
462,7 5 31 32 62 56 50 6 12
291,7 2 16 17 18 47 48 42 10
248,7 5 43 44 6 12
266,1 5 31 21 18 32 6 12
288,7 5 31 21 46 21 18 22 6 12
339,1 5 31 35 36 26 6 4
761,7 5 49 31 21 18 32 68 6 4
332,7 5 53 55 56 54 6 12
461,7 5 31 32 62 56 50 6 4
54,7 16 17 18 20 4
487,7 5 39 21 18 36 32 6 4
789,13 23 23 23 21 18 9 6 12
259,1 5 31 21 18 32 6 4
801,7 8 55 56 9 4
331,7 5 53 55 56 54 6 4
488,7 5 39 21 18 36 32 6 12
557,1 5 39 21 18 58 18 9 4
630,7 8 8 21 18 24 6 4
652,13 49 50 6 4
353,1 5 31 35 36 26 6 12
758,1 5 49 31 21 18 32 6 12
622,7 8 66 23 21 57 58 63 58 42 6 4
629,7 8 8 21 18 24 6 12
79,7 5 23 24 10
653,13 49 50 6 12
869,1 5 38 35 36 18 24 6 12
547,1 5 41 57 58 18 9 4
640,7 8 8 8 21 18 24 24 10
100,1 15 16 17 18 24 6 12
757,1 5 49 31 21 18 32 6 4
621,7 8 66 23 21 57 58 63 58 42 6 12
663,1 5 31 32 68 50 6 12
868,1 5 38 35 36 18 24 6 4
101,1 15 16 17 18 24 6 4
662,1 5 31 32 68 50 6 4
577,1 5 38 35 36 18 36 32 10
362,1 5 38 35 36 18 36 32 6 4
132,7 5 25 27 28 6 12
873,1 5 38 21 57 58 63 18 9 4
281,7 19 21 18 47 18 32 6 4
581,7 5 38 35 36 18 36 34 6 4
98,13 23 23 23 21 18 24 6 12
841,7 8 21 18 9 6 4
313,7 19 21 18 47 18 32 6 12
580,7 5 38 35 36 18 36 34 6 12
704,1 5 59 60 52 50 6 12
99,13 23 23 23 21 18 24 6 4
840,7 8 21 18 9 6 12
361,1 5 38 35 36 18 36 32 6 12
705,1 5 59 60 52 50 6 4
78,1 5 23 24 10
193,1 19 21 18 24 24 9 6 12
540,1 15 16 17 18 9 6 12
238,7 5 39 21 18 22 6 4
303,7 5 49 50 6 4
537,1 19 21 18 24 24 9 6 4
120,1 15 16 17 18 9 6 4
126,1 5 25 27 28 29 6 4
347,13 51 31 35 36 26 6 12
