id,path
484,18 2 3 28
562,93 2 3 33
863,115 2 3 114
583,18 2 3 27
1324,62 2 3 8
350,18 2 3 73
312,62 2 3 6
287,62 2 3 13
328,18 2 3 69
959,29 2 3 59
1321,18 2 3 81
449,18 2 3 79
290,62 2 3 4
273,62 2 3 5
440,18 2 3 77
908,29 2 3 51
386,18 2 3 75
250,18 2 3 57
274,62 2 3 25
404,62 2 3 22
864,115 2 3 4
1196,18 2 3 55
224,18 2 3 52
278,62 2 3 28
223,18 2 3 51
291,62 2 3 16
405,18 2 3 65
566,62 2 3 17
293,18 2 3 63
285,18 2 3 60
276,62 2 3 21
260,18 2 3 59
860,115 2 3 16
874,29 2 3 33
717,18 2 3 104
1051,126 2 3 4
716,18 2 3 103
834,29 2 3 85
963,18 2 3 100
802,18 2 3 99
852,18 2 3 112
851,18 2 3 111
861,115 2 3 33
782,18 2 3 109
1054,126 2 3 6
1115,18 2 3 107
499,18 2 3 88
1052,126 2 3 21
493,18 2 3 87
483,18 2 3 85
473,18 2 3 83
889,29 2 3 63
1095,18 2 3 95
1053,126 2 3 25
1168,18 2 3 92
904,29 2 3 67
542,18 2 3 91
725,106 2 3 6
875,29 2 3 117
728,106 2 3 4
1142,18 2 3 133
1334,62 2 3 77
707,84 2 3 38
1127,62 2 3 75
288,62 2 3 63
475,84 2 3 51
1156,62 2 3 69
311,62 2 3 67
712,29 2 3 103
1028,18 2 3 121
983,18 2 3 119
476,84 2 3 21
477,84 2 3 22
912,84 2 3 28
1050,18 2 3 125
1120,62 2 3 85
1038,18 2 3 123
1151,62 2 3 83
685,62 2 3 40
433,62 2 3 38
828,84 2 3 4
1149,62 2 3 44
829,84 2 3 6
505,62 2 3 43
478,84 2 3 16
10,9 2 3 4
780,84 2 3 17
1157,62 2 3 33
8,9 2 3 7
9,9 2 3 8
474,84 2 3 13
6,9 2 3 5
1069,128 2 3 6
1346,62 2 3 34
7,9 2 3 6
275,62 2 3 60
1068,128 2 3 28
321,62 2 3 59
1184,29 2 3 137
751,62 2 3 52
403,62 2 3 51
82,9 2 3 27
83,9 2 3 28
73,9 2 3 25
109,9 2 3 31
644,20 2 3 7
1223,84 2 3 100
54,20 2 3 6
53,20 2 3 5
52,20 2 3 4
1239,62 2 3 139
895,9 2 3 35
119,9 2 3 33
51,20 2 3 16
120,9 2 3 34
727,106 2 3 63
146,9 2 3 40
256,20 2 3 13
145,9 2 3 38
800,106 2 3 59
32,9 2 3 15
47,9 2 3 16
31,9 2 3 13
48,9 2 3 17
159,42 2 3 5
214,42 2 3 4
1222,84 2 3 99
56,9 2 3 21
258,9 2 3 22
423,9 2 3 59
271,9 2 3 60
540,9 2 3 57
399,9 2 3 63
567,20 2 3 38
313,9 2 3 67
726,106 2 3 33
298,9 2 3 65
336,9 2 3 71
1017,62 2 3 100
410,9 2 3 69
1016,62 2 3 99
80,20 2 3 27
184,9 2 3 43
185,9 2 3 44
72,20 2 3 25
1293,106 2 3 22
827,84 2 3 59
989,62 2 3 119
967,84 2 3 52
724,106 2 3 21
103,20 2 3 21
1091,9 2 3 45
362,9 2 3 51
932,9 2 3 52
1337,9 2 3 49
539,9 2 3 55
1224,84 2 3 60
647,20 2 3 28
740,84 2 3 63
544,9 2 3 91
584,53 2 3 27
407,53 2 3 28
545,9 2 3 92
1341,106 2 3 137
231,53 2 3 25
590,9 2 3 95
213,42 2 3 49
230,53 2 3 21
363,53 2 3 22
225,42 2 3 51
743,9 2 3 99
744,9 2 3 100
1070,128 2 3 97
369,53 2 3 33
626,9 2 3 97
226,42 2 3 52
1071,128 2 3 99
681,53 2 3 31
713,9 2 3 103
1072,128 2 3 100
297,64 2 3 6
722,9 2 3 104
352,64 2 3 5
294,64 2 3 4
421,9 2 3 75
577,20 2 3 59
622,53 2 3 43
931,42 2 3 59
739,53 2 3 44
335,64 2 3 25
353,9 2 3 73
447,9 2 3 79
955,42 2 3 63
1287,53 2 3 40
409,64 2 3 28
420,53 2 3 51
471,9 2 3 83
227,53 2 3 52
460,9 2 3 81
576,64 2 3 17
295,64 2 3 16
695,9 2 3 87
903,20 2 3 63
705,64 2 3 22
975,9 2 3 88
296,64 2 3 21
480,9 2 3 85
767,20 2 3 60
795,20 2 3 107
157,42 2 3 13
1066,9 2 3 127
1048,9 2 3 125
161,42 2 3 16
229,53 2 3 4
885,20 2 3 114
686,42 2 3 21
1106,9 2 3 129
1285,42 2 3 22
752,9 2 3 107
846,9 2 3 111
373,53 2 3 5
784,9 2 3 109
412,53 2 3 6
160,42 2 3 35
158,42 2 3 34
364,53 2 3 17
944,20 2 3 97
1284,53 2 3 15
228,53 2 3 16
437,53 2 3 13
876,9 2 3 117
1169,53 2 3 92
351,64 2 3 73
450,64 2 3 79
760,108 2 3 6
524,53 2 3 85
797,108 2 3 5
1118,108 2 3 4
1021,53 2 3 99
1022,53 2 3 100
408,64 2 3 65
543,64 2 3 91
1242,9 2 3 139
1185,9 2 3 137
488,86 2 3 28
961,53 2 3 103
487,86 2 3 22
962,53 2 3 104
675,64 2 3 92
1311,9 2 3 145
1217,64 2 3 87
790,53 2 3 109
396,53 2 3 59
909,64 2 3 43
374,53 2 3 60
489,86 2 3 13
569,53 2 3 57
1307,64 2 3 45
910,64 2 3 44
20,11 2 3 6
19,11 2 3 5
18,11 2 3 4
406,53 2 3 65
413,64 2 3 33
486,86 2 3 21
330,53 2 3 63
992,64 2 3 38
17,11 2 3 8
16,11 2 3 7
387,53 2 3 75
457,64 2 3 59
418,53 2 3 73
414,64 2 3 63
329,53 2 3 69
938,53 2 3 83
485,86 2 3 4
