id,path
3742,114 111 116 12 47 52 53 48 9 3 10
2451,1 2 8 43 224 225 88
873,16 43 136 137 128 134 13 59
2870,71 237 92 93 238 78
1354,99 96 52 53 48 13 126
3664,36 12 133 127 150 151 144 147
2046,38 2 3 37
4097,16 12 13 117 112 3 4
2833,1 2 8 12 47 52 53 231 236
253,38 2 3 32
2167,55 47 52 53 137 128 88
384,36 12 13 117 112 3 77 109
3832,158 155 156 153 121 112 113
659,33 2 8 12 13 129
2343,16 43 150 151 128 53 48 13 35
3732,16 210 12 47 52 53 137 140
4194,1 2 100 12 18 257 258 262 44 10
546,1 12 12 12 47 48 20
1960,89 127 128 53 137 44 13 59
934,142 143 144 128 134 20
1988,71 72 2 3 41
2353,114 111 116 12 12 13 13 117 119
1390,55 133 127 143 136 52 53 48 117 119
3836,6 152 155 12 47 48 20
245,71 72 2 3 37
1491,16 2 8 12 47 52 53 188 173 35
4096,16 12 13 117 112 3 10
3969,36 12 47 52 53 51 54
217,71 72 2 3 32
1205,36 12 13 9 3 5
89,36 12 13 9 3 4
1958,89 127 128 53 137 44 13 109
1241,108 12 13 13 117 183 67 74
2835,1 2 8 12 47 52 53 231 189
88,36 12 13 9 3 10
3831,158 155 156 153 121 112 118
1573,29 198 199 10
3723,1 2 8 12 47 52 53 137 44 109
1576,29 198 199 5
2208,215 198 199 195 53 97 20
3572,26 22 100 12 18 19 20
254,38 2 3 41
1675,71 72 2 3 5
3498,16 2 8 18 257 258 19 13 35
675,36 12 13 9 3 32
1564,89 194 195 53 48 13 102
3300,42 2 8 47 52 53 48 13 126
3872,89 194 195 53 48 13 103
3970,36 12 47 52 53 51 20
676,36 12 13 9 3 37
1161,115 162 163 112 3 5
2821,55 168 52 127 136 52 53 48 13 9 40
429,36 12 13 9 3 41
660,33 2 8 12 13 68
2659,1 12 13 117 119
2402,63 57 58 53 48 117 112 118
3575,16 2 100 12 18 19 20
3564,141 224 52 194 198 257 258 199 93 94
667,33 2 8 12 43 44 5
2031,34 12 13 211 13 117 112 113
1477,55 168 52 127 136 52 53 48 13 9 61
1560,89 194 195 53 97 196
2030,34 12 13 211 13 117 112 118
3940,216 217 12 13 13 10
3076,16 2 8 12 12 13 9 3 10
973,1 43 150 151 128 88
3078,16 2 8 12 12 13 9 3 5
926,132 12 43 136 137 128 53 48 13 35
3302,42 2 8 47 52 53 48 13 103
1563,89 194 195 53 48 13 126
3301,42 2 8 47 52 53 48 13 102
